Date,price
2008-06-01 00:00:00,200.7
2008-07-01 00:00:00,203.1
2008-08-01 00:00:00,203.2
2008-09-01 00:00:00,203.0
2008-10-01 00:00:00,214.9
2008-11-01 00:00:00,218.5
2008-12-01 00:00:00,222.2
2009-01-01 00:00:00,225.2
2009-02-01 00:00:00,230.5
2009-03-01 00:00:00,232.2
2009-04-01 00:00:00,231.3
2009-05-01 00:00:00,233.8
2009-06-01 00:00:00,235.8
2009-07-01 00:00:00,237.4
2009-08-01 00:00:00,238.8
2009-09-01 00:00:00,244.8
2009-10-01 00:00:00,245.6
2009-11-01 00:00:00,248.0
2009-12-01 00:00:00,251.7
2010-01-01 00:00:00,253.3
2010-02-01 00:00:00,252.5
2010-03-01 00:00:00,251.3
2010-04-01 00:00:00,252.2
2010-05-01 00:00:00,251.4
2010-06-01 00:00:00,252.0
2010-07-01 00:00:00,254.7
2010-08-01 00:00:00,256.4
2010-09-01 00:00:00,166.6
2010-10-01 00:00:00,168.7
2010-11-01 00:00:00,170.3
2010-12-01 00:00:00,171.1
2011-01-01 00:00:00,170.6
2011-02-01 00:00:00,170.4
2011-03-01 00:00:00,167.0
2011-04-01 00:00:00,167.3
2011-05-01 00:00:00,169.7
2011-06-01 00:00:00,169.0
2011-07-01 00:00:00,169.9
2011-08-01 00:00:00,172.9
2011-09-01 00:00:00,173.3
2011-10-01 00:00:00,176.3
2011-11-01 00:00:00,175.4
2011-12-01 00:00:00,173.1
2012-01-01 00:00:00,172.2
2012-02-01 00:00:00,173.0
2012-03-01 00:00:00,175.4
2012-04-01 00:00:00,177.3
2012-05-01 00:00:00,178.0
2012-06-01 00:00:00,181.6
2012-07-01 00:00:00,186.8
2012-08-01 00:00:00,190.8
2012-09-01 00:00:00,195.1
2012-10-01 00:00:00,202.7
2012-11-01 00:00:00,202.2
2012-12-01 00:00:00,202.7
2013-01-01 00:00:00,202.8
2013-02-01 00:00:00,203.7
2013-03-01 00:00:00,206.2
2013-04-01 00:00:00,207.6
2013-05-01 00:00:00,210.9
2013-06-01 00:00:00,218.7
2013-07-01 00:00:00,226.3
2013-08-01 00:00:00,231.5
2013-09-01 00:00:00,231.4
2013-10-01 00:00:00,232.0
2013-11-01 00:00:00,232.5
2013-12-01 00:00:00,230.1
2014-01-01 00:00:00,230.0
2014-02-01 00:00:00,231.5
2014-03-01 00:00:00,232.1
2014-04-01 00:00:00,234.1
2014-05-01 00:00:00,237.8
2014-06-01 00:00:00,241.1
2014-07-01 00:00:00,244.7
2014-08-01 00:00:00,246.8
2014-09-01 00:00:00,247.3
2014-10-01 00:00:00,247.0
2014-11-01 00:00:00,245.4
2014-12-01 00:00:00,240.3
2015-01-01 00:00:00,239.2
2015-02-01 00:00:00,239.1
2015-03-01 00:00:00,233.6
2015-04-01 00:00:00,234.0
2015-05-01 00:00:00,234.4
2015-06-01 00:00:00,237.2
2015-07-01 00:00:00,237.7
2015-08-01 00:00:00,237.2
2015-09-01 00:00:00,238.0
2015-10-01 00:00:00,238.6
2015-11-01 00:00:00,237.4
2015-12-01 00:00:00,237.3
2016-01-01 00:00:00,238.9
2016-02-01 00:00:00,238.9
2016-03-01 00:00:00,238.7
2016-04-01 00:00:00,238.1
2016-05-01 00:00:00,241.8
2016-06-01 00:00:00,248.8
2016-07-01 00:00:00,253.9
2016-08-01 00:00:00,254.7
2016-09-01 00:00:00,254.9
2016-10-01 00:00:00,255.4
2016-11-01 00:00:00,254.7
2016-12-01 00:00:00,253.6
2017-01-01 00:00:00,252.0
2017-02-01 00:00:00,255.1
2017-03-01 00:00:00,256.5
2017-04-01 00:00:00,147.6
2017-05-01 00:00:00,148.0
2017-06-01 00:00:00,148.4
2017-07-01 00:00:00,149.1
2017-08-01 00:00:00,148.5
2017-09-01 00:00:00,148.8
2017-10-01 00:00:00,149.6
2017-11-01 00:00:00,149.2
2017-12-01 00:00:00,148.8
2018-01-01 00:00:00,150.4
2018-02-01 00:00:00,151.4
2018-03-01 00:00:00,152.6
2018-04-01 00:00:00,153.3
2018-05-01 00:00:00,154.2
2018-06-01 00:00:00,153.9
2018-07-01 00:00:00,155.0
2018-08-01 00:00:00,155.6
2018-09-01 00:00:00,155.7
2018-10-01 00:00:00,155.7
2018-11-01 00:00:00,155.5
2018-12-01 00:00:00,155.7
2019-01-01 00:00:00,155.8
2019-02-01 00:00:00,156.5
2019-03-01 00:00:00,156.6
2019-04-01 00:00:00,157.0
2019-05-01 00:00:00,157.6
2019-06-01 00:00:00,158.4
2019-07-01 00:00:00,159.9
2019-08-01 00:00:00,160.8
2019-09-01 00:00:00,161.9
2019-10-01 00:00:00,162.7
2019-11-01 00:00:00,162.1
2019-12-01 00:00:00,162.0
2020-01-01 00:00:00,162.3
2020-02-01 00:00:00,162.3
2020-03-01 00:00:00,159.3
2020-04-01 00:00:00,162.7
2020-05-01 00:00:00,163.1
2020-06-01 00:00:00,165.6
2020-07-01 00:00:00,165.8
2020-08-01 00:00:00,165.4
2020-09-01 00:00:00,165.0
2020-10-01 00:00:00,163.7
2020-11-01 00:00:00,163.1
2020-12-01 00:00:00,162.2
2021-01-01 00:00:00,162.0
2021-02-01 00:00:00,161.7
2021-03-01 00:00:00,161.5
2021-04-01 00:00:00,162.0
2021-05-01 00:00:00,162.2
2021-06-01 00:00:00,161.7
2021-07-01 00:00:00,161.2
2021-08-01 00:00:00,161.8
2021-09-01 00:00:00,162.3
2021-10-01 00:00:00,162.8
2021-11-01 00:00:00,162.8
2021-12-01 00:00:00,162.6
2022-01-01 00:00:00,162.9
2022-02-01 00:00:00,161.7
2022-03-01 00:00:00,163.1
2022-04-01 00:00:00,164.4
2022-05-01 00:00:00,165.1
2022-06-01 00:00:00,165.5
2022-07-01 00:00:00,166.2
2022-08-01 00:00:00,168.8
2022-09-01 00:00:00,171.7
2022-10-01 00:00:00,173.6
2022-11-01 00:00:00,173.3
2022-12-01 00:00:00,173.7
2023-01-01 00:00:00,174.6
2023-02-01 00:00:00,175.6
2023-03-01 00:00:00,175.4
2023-04-01 00:00:00,176.2
2023-05-01 00:00:00,177.2
2023-06-01 00:00:00,178.2
2023-07-01 00:00:00,181.2
2023-08-01 00:00:00,184.3
2023-09-01 00:00:00,187.0
2023-10-01 00:00:00,190.2
2023-11-01 00:00:00,191.4
2023-12-01 00:00:00,192.0
